web-scraper-order,web-scraper-start-url,category
"1550433117-71","https://www.bachhoaxanh.com/mam-cac-loai","Mắm cá"
"1550433117-70","https://www.bachhoaxanh.com/mam-cac-loai","Mắm nêm"
"1550433117-73","https://www.bachhoaxanh.com/mam-cac-loai","Các loại mắm khác (tôm, cà pháo,...)"
"1550433117-72","https://www.bachhoaxanh.com/mam-cac-loai","Mắm ruốc"
