web-scraper-order,web-scraper-start-url,category
"1550433267-83","https://www.bachhoaxanh.com/xuc-xich","Xúc xích lắc"
"1550433267-84","https://www.bachhoaxanh.com/xuc-xich","Xúc xích trộn"
"1550433267-82","https://www.bachhoaxanh.com/xuc-xich","Xúc xích bò"
"1550433267-81","https://www.bachhoaxanh.com/xuc-xich","Xúc xích heo"
"1550433267-80","https://www.bachhoaxanh.com/xuc-xich","Xúc xích tươi"
