web-scraper-order,web-scraper-start-url,Category
"1550432780-52","https://www.bachhoaxanh.com/duong-hat-nem-bot-ngot-muoi","Bột canh"
"1550432780-48","https://www.bachhoaxanh.com/duong-hat-nem-bot-ngot-muoi","Đường"
"1550432780-49","https://www.bachhoaxanh.com/duong-hat-nem-bot-ngot-muoi","Hạt nêm"
"1550432780-51","https://www.bachhoaxanh.com/duong-hat-nem-bot-ngot-muoi","Muối ăn"
"1550432780-50","https://www.bachhoaxanh.com/duong-hat-nem-bot-ngot-muoi","Bột ngọt"
