web-scraper-order,web-scraper-start-url,category
"1550433150-76","https://www.bachhoaxanh.com/muoi-ot-tieu","Muối ớt"
"1550433150-79","https://www.bachhoaxanh.com/muoi-ot-tieu","Ớt bột"
"1550433150-75","https://www.bachhoaxanh.com/muoi-ot-tieu","Muối tiêu"
"1550433150-74","https://www.bachhoaxanh.com/muoi-ot-tieu","Muối tôm"
"1550433150-78","https://www.bachhoaxanh.com/muoi-ot-tieu","Muối chay"
"1550433150-77","https://www.bachhoaxanh.com/muoi-ot-tieu","Muối sả"
