web-scraper-order,web-scraper-start-url,category
"1550432295-29","https://www.bachhoaxanh.com/gao-gao-nep","Gạo tấm"
"1550432295-28","https://www.bachhoaxanh.com/gao-gao-nep","Gạo mầm"
"1550432295-27","https://www.bachhoaxanh.com/gao-gao-nep","Gạo nếp"
"1550432295-25","https://www.bachhoaxanh.com/gao-gao-nep","Gạo tẻ"
"1550432295-26","https://www.bachhoaxanh.com/gao-gao-nep","Gạo lứt"
